,ProductID,ProductName,Category,Price
329,cfdae22d-5f40-4992-830a-756b6332de29,whose,Electronics,66.28
330,705383e4-d9a9-43a8-a800-b7936a632efa,team,Books,25.73
331,58f8630e-503d-4f53-99bc-bd1e90c724da,feeling,Clothing,116.12
332,a5781ca4-f364-4305-b109-b7bf25da0d27,true,Books,175.85
333,251cc296-0a90-41bc-a860-98c79edb5915,whose,Home,135.3
334,757164d7-fede-4356-b002-bdf85c064c73,organization,Electronics,149.7
335,184ff5d5-5b3f-49d5-9b2b-9b093d6604cb,firm,Clothing,49.12
336,8171344b-e6e1-4900-9ef2-0a4e2f223c3b,dinner,Books,24.82
337,757dca49-70c0-4c92-a9ce-103cec90e1d5,Mrs,Clothing,194.64
338,e89b1ace-04f6-483b-b3d8-2a48f9b881e2,different,Books,21.45
339,16945f4d-5d7a-4eea-8771-8292c85c4b1a,lose,Electronics,12.49
340,191443de-7c9a-4895-96bc-128f04d03dba,whose,Books,51.07
341,f57a5e12-3071-49f2-8276-e66ad564b1a0,reach,Home,165.52
342,60ac49dd-0046-4f60-9718-e60380161f42,reveal,Clothing,45.7
343,8529170d-6166-4699-a446-bb1ee8619671,nice,Home,29.86
344,9c9cce06-cf83-4f79-8abc-5b05526dc666,upon,Clothing,49.65
345,8175a4b5-9513-47ea-88ef-168249cd61ec,book,Home,122.2
346,960261bc-0530-4533-8854-3920b5d001f2,clearly,Books,110.25
347,55cc5b55-ad6e-4a7a-95f9-a0f8582a0199,give,Clothing,173.11
348,5610c0c2-2f8e-4c07-bf67-502dc8fc3a14,especially,Books,154.49
349,dd21d4aa-9da3-4475-8dd2-4e35d8822b85,parent,Home,69.25
350,6cec30d4-4825-4068-b44d-0a77b055cb04,sort,Home,96.26
351,eef96163-c211-4a09-8f5a-c2b440c2dc82,manager,Clothing,39.26
352,bd15ca89-9ff0-4cf5-94df-9764630da89a,focus,Electronics,105.86
353,fa0f3ca3-d12f-4696-85fe-16a329b1a5e1,fire,Books,183.68
354,856c10d5-4fec-44e6-bd8b-721236ac789a,us,Home,51.57
355,06ee1e0b-d60f-40a9-9f3a-9ec8d4630a4b,return,Clothing,79.09
356,10cb05b9-4aa6-444f-bab5-86532d8d5175,suffer,Clothing,195.26
357,4a4d8b91-bbda-404c-8e9b-8c214f918e02,take,Books,174.89
358,a8284c6b-ad42-4232-b473-10998910141b,between,Home,107.56
359,979ee80c-698e-429f-b9c8-05018d4e05d8,police,Books,158.2
360,05d9d6a5-c904-41d0-82f0-ce96a6ef08ea,defense,Books,45.71
361,52842172-5958-4171-bee6-6e5db65da3af,scene,Electronics,62.79
362,717a2815-b022-4065-bcf1-40b62ac70e6c,need,Books,41.2
363,0e8471fd-f2c2-463f-9e32-94a890eb6fef,though,Clothing,68.36
364,b709dc11-dc7d-49e6-8fb9-3547a22a04ba,quickly,Electronics,175.27
365,ec9e75a7-4e50-4c64-b486-3c6960d92967,use,Home,133.19
366,c0e2e0b4-cf6f-4348-8fba-468fd8c81fca,three,Books,37.99
367,4a72d9ee-8660-459a-8662-bceb29e6c4bc,design,Books,176.48
368,82a6229e-dc3f-472c-8a31-76d7d1cba7ee,myself,Books,151.55
369,9e7ba10e-62ba-43a0-ad4a-7a9a6af581f0,safe,Clothing,55.71
370,1e457117-ca49-430b-a2fa-18fde3b132c1,visit,Home,179.88
371,f0edfed4-211d-481c-a017-3b7a720ba28a,team,Electronics,45.54
372,92335764-965c-47d6-9044-37f8ef491586,item,Electronics,15.43
373,530c09eb-fa51-4235-af9a-e18b84703bb7,weight,Home,135.76
374,6b9489c4-387c-408a-8ffb-31ca1741e997,doctor,Clothing,96.0
375,71ba1a9a-2ae7-471b-b4a6-863698ee3ced,grow,Electronics,60.46
376,5fbe1adf-c5f6-47d5-9861-e61eb725e612,accept,Electronics,186.12
377,406fee36-c4f9-4322-9ceb-53fbf820fb64,significant,Books,25.97
378,da32e628-9ae3-401a-bd01-eeedbba01cfa,include,Home,91.98
379,7cd066a1-afbe-451c-b8fb-62fc6d8d1210,will,Electronics,38.62
380,63d7245f-2a70-456f-86ac-dc9080a41017,as,Clothing,105.42
381,fe00b1ff-61e3-46a5-9e17-13e40c06951f,each,Home,106.51
382,dd17e30a-edf2-4c72-8641-2c7a497ac9da,both,Electronics,20.1
383,e61b5c38-2b5c-47f6-8699-42f34cd3f8c9,authority,Clothing,61.79
384,3f05be81-a573-4b06-bc6f-a3aa6d8d1ab5,always,Electronics,28.58
385,5c2a2065-514c-45d8-8f2b-6390b212deab,modern,Books,133.24
386,e187ff6c-af76-45a1-b045-7bfc403f2de9,operation,Home,149.08
387,8631618e-5e8e-4937-931c-8fd6eb03dd16,agree,Home,90.29
388,f1cb9492-cc0c-4ebe-a3d4-4a31cf25df38,small,Electronics,65.86
389,a7724d77-43ff-4f53-8932-fdecb98e4586,fire,Electronics,86.51
390,27233ee3-5d6d-4327-8d2a-6dc50378b03c,sister,Home,122.87
391,67b8264e-a804-422b-9ebd-0bc61db71b2d,likely,Electronics,110.62
392,cc0fb534-f5f5-4208-8d4b-50cb4f8c0bf2,understand,Books,103.79
393,cdee3109-5f18-4893-83bb-d0fb51b295bc,than,Electronics,92.38
394,29c95a22-a06b-4b36-a209-6dc97f408ebe,outside,Books,139.42
395,685ebc5b-fc58-49ff-b9ac-a02445e038eb,board,Books,132.81
396,1ceed13d-1abc-41aa-ae32-8dd94cb394c3,security,Electronics,192.2
397,5bc4ee71-9eb5-4a5f-a7a6-a96d2c0c4303,second,Home,51.72
398,344280ce-3294-4870-abba-4f858e994ea8,score,Home,20.1
399,05224f72-b0e7-492d-b46b-0e6729bf4e7b,brother,Electronics,16.78
400,6b2443f2-4ef5-4c8f-80fd-70f74482dde4,yes,Clothing,60.57
401,0ac9dffa-a0cc-4ad8-8955-f152b6d1981d,network,Home,22.51
402,3c90e8d6-97a9-42ee-95cd-dabf98880505,well,Electronics,29.2
403,bbb79253-a217-4ed0-8d7d-dd92c4aa5d9d,ok,Electronics,53.03
404,a2a6c6c6-dde5-41a0-aaf6-c194db4560f5,attorney,Clothing,127.84
405,593ea87a-e276-4625-9731-c57bd3e0afea,discover,Electronics,146.01
406,9a00467e-dfac-4d90-bfc1-d134ac5c3dd9,there,Books,84.46
407,3dbf83a1-2496-4ff7-92b5-41150ebf5d78,too,Electronics,29.25
408,539d3b0c-09ee-4792-aa9d-19f30cac50f6,office,Clothing,149.45
409,042d4954-529c-422d-a0e6-6ab00d42a79f,their,Home,177.11
410,42cdc564-8a02-4ae8-943d-3fad448f06f0,low,Books,60.97
411,13a8d6fe-d171-458c-b1f0-c90155c2721a,imagine,Books,49.08
412,36a87620-89fb-40fe-8a65-71f1875470b8,help,Books,159.29
413,af9adce1-0e3e-4428-a5cf-39bb9294b9b7,large,Home,76.05
414,5eb476e2-46e0-4ad0-8b19-f618bd3c2c7f,key,Home,64.72
415,6ff4f924-7e7b-4143-af4a-f4955583f24a,situation,Books,123.3
416,0c1bb193-022b-456b-b419-12fdc16d0964,edge,Electronics,149.44
417,87b0ae3d-4b60-4814-a64e-6919518a85a5,not,Electronics,27.91
418,99c5923f-2ec0-4b7e-9171-7f4370231660,what,Home,105.62
419,1eb52de2-ddac-474e-9eaf-ae97ab233add,main,Electronics,143.09
420,29e322b8-c295-4a94-ac46-17ccae46a267,myself,Electronics,100.58
421,941401bc-ed37-481b-8534-f3cc48d13174,week,Home,68.01
422,b53c2622-b502-4f59-86e9-cab25577ec13,control,Books,182.27
423,cf68dbdd-04c1-4f8a-8d2d-a925b12cf925,performance,Clothing,55.34
424,7964d274-a0c2-4913-98da-7e3bc9625c2d,find,Clothing,69.87
425,e6e6d618-3262-4cea-b6c2-d4fb38a8a199,morning,Home,23.2
426,7c4a9ea8-eead-47d0-acc6-fc54fc85f133,move,Clothing,45.6
427,180c9cc5-b73c-4138-a926-1fb5f8447a06,us,Electronics,180.98
428,9a9d0646-1595-4f9b-a8ef-cb96bb0140d1,teacher,Electronics,36.95
429,1002ecf6-306d-4aae-a8ef-ca20f9748c2f,exist,Clothing,12.42
430,e123921c-a980-451b-a83f-da28ed81e054,music,Clothing,100.17
431,8299c228-0a04-46c6-bb05-48d07659c5b4,fear,Home,73.47
432,cdbbbbe3-d5e5-4ec7-b4c9-26a6b8cf6c95,appear,Home,43.73
433,369161bc-1b4a-4d53-b8b1-a488933a79ae,pattern,Books,60.13
434,95118d16-d2d5-485a-9c18-a25c29d80a9f,born,Home,24.63
435,17e9abd1-260c-416f-acfb-5e8c15677f06,reflect,Books,139.05
436,959017a8-cca2-4bee-ba42-b88d8e07e475,front,Electronics,172.09
437,25ede099-7522-41d3-8894-afdfa60f6d11,present,Home,122.86
438,65afde41-a4ce-4931-aa62-2f1bce6dad53,girl,Home,194.21
439,4fb06ce9-6caa-4699-a09c-b8190b81199b,health,Home,120.8
440,0f779b1d-c187-4126-a051-c6a56b3d1905,four,Books,102.78
441,40f0a75a-fe7d-4f9f-a3b8-329f80a0188f,forget,Books,57.03
442,4191f490-0261-4d99-96b5-555654cc3dab,moment,Electronics,30.78
443,87594bd2-8416-4107-b823-b6fe3c0891c1,go,Home,165.6
444,8d40f46c-d3f7-4a37-8eba-8a143bbe0678,economic,Books,117.78
445,6c784da3-7e1b-4646-8cdf-fc73a200dba6,rock,Electronics,198.18
446,75ac5357-980a-4e47-9a03-f7123909e2c8,wrong,Home,168.72
447,01565608-09fa-43ad-8067-d537fe064cc7,game,Books,109.8
448,82c9f985-56ae-455e-b8b6-fb39b95b5e31,try,Clothing,41.79
449,582457bb-6edf-4f55-bd89-d2f225ba6bdc,special,Electronics,37.85
450,cf4d200e-b484-4785-8f56-d206c82e8852,seat,Home,27.84
451,09798cf3-a5da-4e71-94e3-4cd38d572663,decision,Home,67.87
452,88d5b3f1-098f-46bc-b85d-f55bb3c29f29,quickly,Home,149.88
453,9f3daf53-f66c-43e9-8938-22713ebc0b41,realize,Electronics,96.0
454,a6f75b75-3cc3-4580-bf31-48edaa5f30e5,leave,Home,149.61
455,7dafccab-1fcb-41d4-b3ba-8127e3f10d76,piece,Clothing,198.06
456,96aac61f-e838-4982-afe3-02764e9c96cc,understand,Clothing,58.89
457,e1d548c0-01e4-4e3c-9cbf-846025bdf158,test,Clothing,102.43
458,93ad5965-800d-45ba-8623-7c90089a2f9e,listen,Home,79.21
459,9ffdad80-ebe1-4481-80e9-45adf63264a8,foot,Clothing,12.58
460,70e89fb8-1de2-4e85-aadd-c1fc4ea28217,low,Electronics,77.0
461,aa93c99f-7305-4228-bd96-217ebaa26a72,left,Clothing,144.93
462,378e2839-fe1f-481d-911f-fc46d73fa99b,possible,Books,179.36
463,80282a46-bb88-41c5-b0e8-55a4d12827bf,now,Books,157.16
464,130620e2-1e3b-46e1-98be-00e987367ab3,whole,Clothing,172.82
465,3cbd39a2-ea86-497a-bfc0-a52834c7bd0a,protect,Home,181.41
466,a6703e21-b798-4883-804b-39a25755d1dc,despite,Electronics,123.19
467,d8bc8107-02cd-48be-a1e2-49af70aeaf8f,sort,Electronics,31.42
468,4cac4940-d794-43b7-ba97-924ea3990c80,rather,Clothing,140.3
469,c4a89a11-1052-43ca-8072-9b4be07c2b1d,claim,Clothing,148.36
470,26c7e15a-d3eb-4e3b-a1c7-81243c6df53e,leg,Electronics,13.94
471,ebcc4dd0-07df-4717-b89c-89292aacdab4,technology,Electronics,195.94
472,6afe4e9f-2671-404e-9353-2441bb77592b,Republican,Clothing,172.69
473,d04d79e0-ec6e-4b23-bc0b-9a899fabb368,investment,Clothing,135.28
474,23407633-0b53-4b29-a1d9-91250fd0bb14,their,Books,36.91
475,86a209e4-b2fb-4baa-80a5-2481a991eaa5,rest,Home,104.59
476,6807431f-e2ea-403a-86a5-6d29956e6618,huge,Books,56.43
477,b33bd234-ddfe-4715-b6d0-841651c4f444,later,Electronics,150.79
478,aadc3d2e-3cc8-453f-be1a-fcdc8d0ab408,nation,Clothing,194.93
479,44b1e21e-7c22-4639-b8ce-9c43723ae5b9,authority,Clothing,78.29
480,02788ee3-c53f-42bd-8e4d-1ccd72c11ba4,glass,Clothing,151.43
481,9c51d2cc-784e-43af-b5bc-456097e04bf9,case,Electronics,46.83
482,acf4299a-c07e-4e74-aa52-be9fd5e5d6fc,huge,Home,191.41
483,a323a12c-b721-43d2-974f-84c805cc6eaf,take,Home,131.36
484,d9fa08ba-473e-48f5-a54d-5f289c32a521,own,Home,193.44
485,02ad1200-cc53-43fd-81a6-885c62a58b28,hundred,Clothing,176.66
486,82484b6b-b48c-4c56-b81c-fb73f111d910,think,Books,138.97
487,d5aada98-1457-446b-ab46-4373b219c1cc,similar,Home,180.85
488,9e89368e-099f-4f79-bbed-be0173a8f47a,development,Books,95.36
489,a06f97bc-38de-483a-b596-0516c2f45b6c,parent,Clothing,192.08
490,d55c907e-b80f-4f97-888b-ec33eb5d186e,smile,Electronics,110.11
491,bdf980b5-9964-4fa5-bda8-5d45f712867d,edge,Home,60.41
492,35bb578c-f9cd-4751-8d7b-b84e8ac164f3,give,Clothing,139.02
493,813a8105-6db7-499e-8cb9-d4ea56578b0a,wait,Home,178.72
494,646025fb-286f-4f4b-b7bd-cdb6972de978,off,Books,84.29
495,5e2b0513-6600-4d9c-9173-368f8f6b23d3,church,Home,89.29
496,bccaf85e-47f5-4972-8524-ece244886ca5,indeed,Clothing,198.85
497,f63717ce-2af9-4873-945b-e94b98c83c2b,compare,Home,68.77
498,90184cde-6116-41e1-91ed-37f84ddf043e,person,Home,17.81
499,6afea8ee-15de-4cb6-aec3-dd96eec4892f,artist,Clothing,108.81
500,bb63c166-f31f-4a19-b107-4eb563f1e6bd,statement,Books,75.22
501,1aed26b7-9f1f-42ec-8f12-b0cfad2e4b1e,above,Home,126.35
502,5eb3fe82-d925-4b55-8ebc-d775f17d3683,sister,Clothing,92.36
503,b0f63e7d-689e-490d-9a63-26c7013ee697,born,Books,96.46
504,8e9ee9c8-ce88-4d09-a3c7-52912b278318,recent,Home,193.95
505,1dbc45fe-4bc4-4a57-a6bf-be5cf3314d9b,condition,Clothing,160.54
506,19e2541b-e1cd-4efd-8b11-e9817ef252bf,her,Home,64.8
507,03dcf06a-a8e1-4158-b6f5-4a4729e0f0bb,they,Books,194.2
508,860a9940-5676-404c-a9bf-7772c75451d8,rock,Home,104.8
509,2d7906f7-640a-4319-b695-472ca2de9d83,necessary,Home,140.25
510,791bc7ad-b7e3-453d-a4fe-be811e8a1bbc,human,Books,98.6
511,50d5de35-fa7f-4140-a46b-d8aefcad1ea9,cultural,Electronics,38.54
512,6f23e38e-2bdf-4879-b4e4-779b92f15704,bed,Home,193.67
513,9e54b10d-4f19-4fcc-91e4-c0e7eae98496,what,Clothing,128.52
514,57d71e7d-7613-463a-806d-2ac8ecb82899,admit,Electronics,136.22
515,792e3fe9-e503-490d-99ee-75125d877557,including,Clothing,67.69
516,12b4e28a-737e-49d8-804f-d0fb69f621d1,range,Home,64.77
517,b48ffc04-9f58-46dc-b0d0-9ab00a4bec60,affect,Home,161.96
518,4b6b498a-35ef-46c1-bf3d-7b37f7e43e88,see,Books,12.96
519,109a9a2f-0c78-42d0-83d7-fd003c289575,middle,Home,17.78
520,26b3de78-9b57-4d76-8a4f-1b48c3593fbe,check,Clothing,63.77
521,6a53fa09-b26b-44b3-ba94-c0cdd2c80cfc,program,Home,122.68
522,e596b52d-c5b7-47a2-bd35-03d973cd659d,everybody,Books,20.11
523,e9a4ffaf-d16f-4c18-840d-0fef09636a05,place,Electronics,68.11
524,ebfe439c-52d1-46df-932d-c181dd3c153c,big,Electronics,91.76
525,95d25304-69e8-4e02-86c1-d394d4a1a0f1,federal,Books,135.45
526,1dc70e13-74c4-4451-89b7-ee34300067c4,my,Books,10.12
527,9193df66-d04c-4c7a-a70d-f8ef51899f04,maintain,Books,57.77
528,48931488-5760-4f38-8bfe-ef6156e1d22f,order,Electronics,76.54
529,98b76d0f-85a2-4955-bd1d-cec6177905ee,include,Books,63.82
530,d9ec847d-7d2e-4b25-8359-d98d75648cc5,stuff,Clothing,173.21
531,c59c7068-6ff0-44ba-b464-34a3bbad1032,consumer,Electronics,136.41
532,06606ad6-97d6-4cd6-9ccf-647f537a1c92,end,Electronics,156.09
533,3cadcfb9-2b3f-4d87-b329-a18664699cbe,marriage,Clothing,39.46
534,39970b9b-4b68-4689-9aca-95552a0d9ba0,painting,Books,26.34
535,dc9d0b50-187a-4af2-b1c3-37f926638a80,write,Clothing,61.43
536,e03d330f-34e9-4733-9268-3d1576dfcd10,with,Books,199.22
537,890a89d7-f2af-4b66-abe9-6ef4259971d7,war,Home,47.38
538,60bf5dbc-8d09-4950-adad-3e2e80633fd4,medical,Clothing,121.19
539,ba58c6ec-f119-41b4-be4b-049dca54c2f7,top,Books,25.34
540,edc1cf5f-9848-4015-97e2-30f14efeffe5,meet,Home,51.58
541,288e258a-3238-4414-b511-b3bef9f6330c,able,Home,99.9
542,67db987f-5cb3-4e42-8290-0977fac0db33,attorney,Electronics,77.38
543,fe6ac1ea-15de-46f5-acf0-c2ba770ed6e2,last,Home,164.22
544,00d22357-4cd7-4566-8c4c-25dbd9f04522,surface,Books,131.04
545,6a6c9a7c-15f1-4956-ab73-4bf6b16f3516,break,Home,90.29
546,648ced27-2045-43b3-8baf-153fa1581038,us,Electronics,193.71
547,ba9c420b-bc4f-40ac-a8ae-292bbb6eb237,reality,Books,28.65
548,09f572bc-d4d3-417b-92e1-899ada276979,TV,Electronics,59.64
549,a034b63e-93c3-4eb0-a65d-47e328e61e50,gas,Clothing,67.38
550,7e11fce1-eb4d-4b02-87b3-e7a7f63c7c09,participant,Home,69.04
551,357436cb-efa9-4a0d-865b-92455b236265,last,Books,117.14
552,48466e9a-af32-4da7-a387-ad2520523a7e,gun,Clothing,139.0
553,43ada34b-566a-44a3-b09c-457f51d7f9a5,know,Clothing,71.27
554,36e91c27-8c4e-450d-893c-382614df61ac,rise,Clothing,119.85
555,7ff882bc-a3f5-408b-8e8e-5ac67be6b71b,tonight,Clothing,139.83
556,82e85175-8acd-4350-91f8-48e0125ec5f6,building,Books,47.91
557,148107d2-03c7-4c14-b4f2-71ce7d536f7b,magazine,Clothing,35.78
558,0d8e861e-3e83-4d05-9d24-8032e44d0227,professor,Clothing,115.31
559,c21623ea-948d-42b0-8c41-4c92f90aa107,recently,Electronics,67.2
560,6639ec78-74c4-4a2b-a6c5-f821986e672f,go,Clothing,26.26
561,783d2b72-4822-4811-a507-26815735acf0,wait,Electronics,117.67
562,46f8c1ec-ff85-45db-80b1-692b9ca7785b,measure,Electronics,129.38
563,7fdf2eb9-7eca-46aa-9f32-502b9c79f354,they,Clothing,113.71
564,39fc486c-b9a1-45d7-9a3f-27deef12394c,bank,Home,81.43
565,930c9a51-b9c1-4482-8e7f-56f37ffcd7a0,dinner,Home,176.43
566,1672f2bb-224e-4e1c-aa94-f81c1d722ab4,trouble,Clothing,93.01
567,95dea545-ac23-4f17-ad98-f70cb3cfd004,particular,Books,36.34
568,0543a8a2-9449-42fc-b2b2-65319e158e0e,soon,Books,93.96
569,20c7126a-4ec2-4bfe-a518-c521bf0265a2,risk,Books,69.52
570,c35534db-087e-408d-ad3a-a1785f04fe43,benefit,Books,187.63
571,832a789e-756c-4540-9857-eaacb1a80ca6,he,Home,145.39
572,3be4b03f-b24a-4bd7-9921-38527c0ea3e8,paper,Clothing,98.99
573,bc876998-8d0a-4961-b578-13a02932288a,bed,Books,91.26
574,5a3fb9a8-8702-4f39-9239-5804d69265c6,someone,Clothing,89.9
575,ad1935ee-837f-4749-b453-c9ed9bb9b458,what,Books,87.95
576,8b38e08b-b8c0-4c77-9293-5e33d6f98492,allow,Clothing,15.26
577,6e0600a3-f0d7-45ef-b1f1-8f242e283351,care,Home,116.19
578,315f23cb-d13b-4441-8a99-336169857708,create,Electronics,191.92
579,fbce4ae9-a123-442a-b576-cdedd248b982,from,Books,89.97
580,7df9ad45-b95b-42a4-b11d-3d48939842ba,practice,Electronics,153.61
581,364a55cb-0c2d-4001-82b3-89002e786ad8,mouth,Electronics,126.89
582,6012fee2-911c-4506-8477-96eb49223d3b,Democrat,Home,67.45
583,bf065d45-c2c9-476c-99c5-acd046961e58,will,Home,56.1
584,c70a4b2f-a265-4aa9-9587-afcad00d27a0,spend,Home,107.32
585,840ab655-adb6-4f50-8545-8a39c150dcd7,seek,Electronics,34.18
586,82cda245-3d23-42e6-986d-efa060a13522,lay,Books,113.22
587,42a81173-60b1-4130-9292-57e2f9366050,growth,Clothing,117.46
588,1e58cb8c-bd11-4a06-bc94-bf0644843136,sign,Electronics,65.74
589,93e8eaab-2e6b-4efa-9c38-5eede0a26bf8,pass,Electronics,153.51
590,4360329e-19e9-4bfd-94b2-bf2b5a1b942b,way,Books,84.61
591,03fc62f8-e304-4cfa-8c42-51ed0589ad32,hear,Home,86.56
592,3d65dc85-dda1-47f6-afe4-78b0d654ff28,find,Home,11.13
593,ebbf1ccd-d882-4c74-9eab-4c788df89ab0,local,Clothing,163.42
594,df03f3b5-edb7-4bf1-a4b3-471711766ba8,successful,Electronics,176.23
595,89fdeb4c-0e56-4a75-8140-bdf492297d9c,can,Electronics,97.44
596,32cf0fe9-b1b0-4a3b-b801-9d0e51dbe0de,sport,Books,20.33
597,c9a8f9ee-506e-428c-b941-5b1e6fb4e7d2,blood,Electronics,20.39
598,4ba553e0-07eb-4309-be61-a3adbca780fd,dog,Books,167.68
599,494ea118-9a17-46f8-aa18-1cf27e095c34,then,Home,133.48
600,507758b4-ec7d-48b4-a719-a1d34d32e8d4,by,Books,73.36
601,5537da94-57d4-49e5-a208-b28d72815edd,entire,Books,28.51
602,ad581708-881e-40cc-af42-adb00c97fc7e,they,Electronics,65.21
603,7a5289c3-d736-4ab8-a71f-5ec4a823e20d,already,Home,101.48
604,8f2aad81-67ac-4ef1-9d71-b8efbe37d77d,voice,Electronics,72.95
605,b1b31f54-8777-4a7c-96bd-73a331077b4b,outside,Home,21.56
606,c59cd28f-7693-4d19-9754-306f629eac59,blood,Clothing,150.69
607,507d0370-fe8c-4eed-bb0f-b0a7dc731c22,member,Books,138.14
608,a48531c3-f843-4634-b9e1-6c9037e4f101,everything,Clothing,150.48
609,933feabc-f8c1-400c-9326-c4ed4b73f763,practice,Books,20.07
610,4851df03-7cbe-44d5-ac60-6cc8ee668375,management,Books,48.96
611,3e43e94c-4411-4427-b5fc-95e8019b3704,arrive,Books,37.39
612,bd6141ea-d210-4ca3-8347-f5068a4ee577,would,Electronics,150.68
613,edb610cc-f466-494f-8ee3-2fc634a4929a,voice,Books,104.11
614,c8096aba-57fc-413c-8649-a86308bff6d9,phone,Clothing,52.47
615,a289b855-0ec8-446d-9595-7c17cee6cd83,try,Electronics,138.38
616,d12ab442-ba77-4e1c-9f46-7103c3701489,add,Electronics,171.93
617,c7a2d091-6b6c-493c-9a7e-0aad8d038d3f,must,Electronics,67.17
618,973c40c5-a2b2-4e5e-9ec3-80c8f4591c14,pick,Electronics,69.07
619,94f81b51-c6bc-40ac-809a-0869675cffd1,trade,Clothing,197.94
620,b051b2cb-efa2-45f2-a0cc-02fcb7941706,process,Home,11.23
621,95b5ecc1-a8a0-403d-bb20-612470c12109,they,Electronics,102.14
622,997e6f85-2382-4123-9501-32e9ead75214,back,Home,140.68
623,ed87a0e7-ccba-4874-a5c2-70d70b1515da,expert,Books,31.79
624,25abc327-415c-41b4-abe2-d7e2b5ee0ef7,list,Clothing,10.01
625,86e04a9d-cea3-4d26-9af3-ed264aa06c53,speech,Electronics,124.72
626,08da17fb-7fce-4e0c-b033-fa5469316f57,there,Electronics,33.0
627,0d7ea855-62a5-4731-9a43-b4df728a55dd,foot,Clothing,28.4
628,5d65e5f9-1b4a-4b05-961c-d1f152223dbd,tough,Clothing,48.82
629,3d4fc4e3-eeba-48e2-a213-0577f27642db,after,Clothing,100.01
630,e57393a8-fd19-4204-9902-6e796acd6889,investment,Home,168.22
631,a7b4cf6b-3202-4c83-aaa9-99bec5a69597,major,Home,94.33
632,6c34aec8-77cd-41c3-b01e-f93f279f6d58,threat,Electronics,20.57
633,3e905f94-f9c2-4904-9532-062527f9fe49,safe,Home,33.14
634,6ae02d2f-f4f9-43f1-9dff-6d4b7e88c01f,light,Electronics,86.87
635,c46c3f61-f5bd-4ac1-b3fb-0ad42b858cc5,it,Home,196.71
636,771a1c6e-812b-479a-8ee9-01eff8419a67,agency,Books,165.85
637,d9997bc3-5520-4696-8475-9fc58538bdd6,fall,Clothing,169.93
638,ffa7312d-3dae-4ce2-a653-75131c1b39ef,table,Home,113.88
639,ed313077-8684-49b6-912d-1c471804b933,store,Clothing,166.12
640,daec5de8-6c48-4b53-830b-6fcd9ea4f5f1,answer,Home,139.45
641,bc3c2dc2-7cd4-4b74-a27a-5465df1aa147,energy,Home,173.27
642,3775d861-1632-4a72-8632-71ca0ed1298a,analysis,Home,127.26
643,e9976ec3-8c6d-4495-970d-3b772808a38c,democratic,Home,92.15
644,1948497b-f40b-4e92-aaa5-29e937aebcf4,goal,Home,130.88
645,332269eb-d5af-4e1e-80eb-09d6ef440d6e,forward,Books,45.11
646,8fa2310b-271e-4252-a645-8f1b6268adb3,then,Clothing,165.52
647,10bfdf14-c2ff-4b86-9d11-a43ca854b559,together,Books,134.92
648,9aa86b78-f3f8-4df0-a1cc-75c2ba51e5a0,them,Books,42.45
649,4ae662f7-1a3d-41d8-a09f-c4242acb3940,discussion,Books,150.92
650,6947b883-fdc6-46fb-9295-cf2ac7a55528,believe,Home,113.87
651,bc5f1578-0287-40c5-a5c1-e8089cdc35e1,these,Electronics,100.47
652,26c169df-f99b-4ff3-bcb1-c029bfe247b2,value,Books,65.11
653,32282793-75e6-4327-94b8-0bf5a7757d87,democratic,Books,136.83
654,5abdcddc-0db3-4e9d-b50e-88276a6af174,southern,Books,192.23
655,0cf061af-87ce-45de-82e6-fef7f3d03123,understand,Home,103.66
656,1d92b97d-a490-4397-927a-8ec222ede61c,its,Electronics,136.86
657,75995f7e-f272-42f4-af09-5e43f7076a47,range,Home,84.33
